"time","n","der(n)"
0.2929	,1430,1.729768045879573e-8
0.293	,1430,1.729768045879573e-8
0.2931	,1430,1.729768045879573e-8
0.2932	,1430,1.729768045879573e-8
0.2933	,1430,1.729768045879573e-8
0.2934	,1430,1.729768045879573e-8
0.2935	,1430,1.729768045879573e-8
0.2936	,1430,1.729768045879573e-8
0.2937	,1430,1.729768045879573e-8
0.2938	,1430,1.729768045879573e-8
0.2939	,1430,1.729768045879573e-8
0.294	,1430,1.716762271098524e-8
0.2941	,1430,1.716762271098524e-8
0.2942	,1430,1.716762271098524e-8
0.2943	,1430,1.716762271098524e-8
0.2944	,1430,1.716762271098524e-8
0.2945	,1430,1.716762271098524e-8
0.2946	,1430,1.716762271098524e-8
0.2947	,1430,1.716762271098524e-8
0.2948	,1430,1.716762271098524e-8
0.2949	,1430,1.716762271098524e-8
0.295	,1430,1.716762271098524e-8
0.2951	,1430,1.716762271098524e-8
0.2952	,1430,1.716762271098524e-8
0.2953	,1430,1.7037564963174747e-8
0.2954	,1430,1.7037564963174747e-8
0.2955	,1430,1.7037564963174747e-8
0.2956	,1430,1.7037564963174747e-8
0.2957	,1430,1.7037564963174747e-8
0.2958	,1430,1.7037564963174747e-8
0.2959	,1430,1.7037564963174747e-8
0.296	,1430,1.7037564963174747e-8
0.2961	,1430,1.7037564963174747e-8
0.2962	,1430,1.7037564963174747e-8
0.2963	,1430,1.7037564963174747e-8
0.2964	,1430,1.7037564963174747e-8
0.2965	,1430,1.7037564963174747e-8
0.2966	,1430,1.7037564963174747e-8
0.2967	,1430,1.6907507215364255e-8
0.2968	,1430,1.6907507215364255e-8
0.2969	,1430,1.6907507215364255e-8
0.297	,1430,1.6907507215364255e-8
0.2971	,1430,1.6907507215364255e-8
0.2972	,1430,1.6907507215364255e-8
0.2973	,1430,1.6907507215364255e-8
0.2974	,1430,1.6907507215364255e-8
0.2975	,1430,1.6907507215364255e-8
0.2976	,1430,1.6907507215364255e-8
0.2977	,1430,1.6907507215364255e-8
0.2978	,1430,1.6907507215364255e-8
0.2979	,1430,1.6907507215364255e-8
0.298	,1430,1.6907507215364255e-8
0.2981	,1430,1.6777449467553766e-8
0.2982	,1430,1.6777449467553766e-8
0.2983	,1430,1.6777449467553766e-8
0.2984	,1430,1.6777449467553766e-8
0.2985	,1430,1.6777449467553766e-8
0.2986	,1430,1.6777449467553766e-8
0.2987	,1430,1.6777449467553766e-8
0.2988	,1430,1.6777449467553766e-8
0.2989	,1430,1.6777449467553766e-8
0.299	,1430,1.6777449467553766e-8
0.2991	,1430,1.6777449467553766e-8
0.2992	,1430,1.6777449467553766e-8
0.2993	,1430,1.6777449467553766e-8
0.2994	,1430,1.6647391719743273e-8
0.2995	,1430,1.6647391719743273e-8
0.2996	,1430,1.6647391719743273e-8
0.2997	,1430,1.6647391719743273e-8
0.2998	,1430,1.6647391719743273e-8
0.2999	,1430,1.6647391719743273e-8
0.3	,1430,1.6647391719743273e-8
0.3001	,1430,1.6647391719743273e-8
0.3002	,1430,1.6647391719743273e-8
0.3003	,1430,1.6647391719743273e-8
0.3004	,1430,1.6647391719743273e-8
0.3005	,1430,1.6647391719743273e-8
0.3006	,1430,1.6647391719743273e-8
0.3007	,1430,1.6647391719743273e-8
0.3008	,1430,1.651733397193278e-8
0.3009	,1430,1.651733397193278e-8
0.301	,1430,1.651733397193278e-8
0.3011	,1430,1.651733397193278e-8
0.3012	,1430,1.651733397193278e-8
0.3013	,1430,1.651733397193278e-8
0.3014	,1430,1.651733397193278e-8
0.3015	,1430,1.651733397193278e-8
0.3016	,1430,1.651733397193278e-8
0.3017	,1430,1.651733397193278e-8
0.3018	,1430,1.651733397193278e-8
0.3019	,1430,1.651733397193278e-8
0.302	,1430,1.651733397193278e-8
0.3021	,1430,1.638727622412229e-8
0.3022	,1430,1.638727622412229e-8
0.3023	,1430,1.638727622412229e-8
0.3024	,1430,1.638727622412229e-8
0.3025	,1430,1.638727622412229e-8
0.3026	,1430,1.638727622412229e-8
0.3027	,1430,1.638727622412229e-8
0.3028	,1430,1.638727622412229e-8
0.3029	,1430,1.638727622412229e-8
0.303	,1430,1.638727622412229e-8
0.3031	,1430,1.638727622412229e-8
0.3032	,1430,1.638727622412229e-8
0.3033	,1430,1.638727622412229e-8
0.3034	,1430,1.638727622412229e-8
0.3035	,1430,1.6257218476311797e-8
0.3036	,1430,1.6257218476311797e-8
0.3037	,1430,1.6257218476311797e-8
0.3038	,1430,1.6257218476311797e-8
0.3039	,1430,1.6257218476311797e-8
0.304	,1430,1.6257218476311797e-8
0.3041	,1430,1.6257218476311797e-8
0.3042	,1430,1.6257218476311797e-8
0.3043	,1430,1.6257218476311797e-8
0.3044	,1430,1.6257218476311797e-8
0.3045	,1430,1.6257218476311797e-8
0.3046	,1430,1.6257218476311797e-8
0.3047	,1430,1.6257218476311797e-8
0.3048	,1430,1.6257218476311797e-8
0.3049	,1430,1.6127160728501305e-8
0.305	,1430,1.6127160728501305e-8
0.3051	,1430,1.6127160728501305e-8
0.3052	,1430,1.6127160728501305e-8
0.3053	,1430,1.6127160728501305e-8
0.3054	,1430,1.6127160728501305e-8
0.3055	,1430,1.6127160728501305e-8
0.3056	,1430,1.6127160728501305e-8
0.3057	,1430,1.6127160728501305e-8
0.3058	,1430,1.6127160728501305e-8
0.3059	,1430,1.6127160728501305e-8
0.306	,1430,1.6127160728501305e-8
0.3061	,1430,1.6127160728501305e-8
0.3062	,1430,1.5997102980690816e-8
0.3063	,1430,1.5997102980690816e-8
0.3064	,1430,1.5997102980690816e-8
0.3065	,1430,1.5997102980690816e-8
0.3066	,1430,1.5997102980690816e-8
0.3067	,1430,1.5997102980690816e-8
0.3068	,1430,1.5997102980690816e-8
0.3069	,1430,1.5997102980690816e-8
0.307	,1430,1.5997102980690816e-8
0.3071	,1430,1.5997102980690816e-8
0.3072	,1430,1.5997102980690816e-8
0.3073	,1430,1.5997102980690816e-8
0.3074	,1430,1.5997102980690816e-8
0.3075	,1430,1.5997102980690816e-8
0.3076	,1430,1.5867045232880324e-8
0.3077	,1430,1.5867045232880324e-8
0.3078	,1430,1.5867045232880324e-8
0.3079	,1430,1.5867045232880324e-8
0.308	,1430,1.5867045232880324e-8
0.3081	,1430,1.5867045232880324e-8
0.3082	,1430,1.5867045232880324e-8
0.3083	,1430,1.5867045232880324e-8
0.3084	,1430,1.5867045232880324e-8
0.3085	,1430,1.5867045232880324e-8
0.3086	,1430,1.5867045232880324e-8
0.3087	,1430,1.5867045232880324e-8
0.3088	,1430,1.5867045232880324e-8
0.3089	,1430,1.5736987485069828e-8
0.309	,1430,1.5736987485069828e-8
0.3091	,1430,1.5736987485069828e-8
0.3092	,1430,1.5736987485069828e-8
0.3093	,1430,1.5736987485069828e-8
0.3094	,1430,1.5736987485069828e-8
0.3095	,1430,1.5736987485069828e-8
0.3096	,1430,1.5736987485069828e-8
0.3097	,1430,1.5736987485069828e-8
0.3098	,1430,1.5736987485069828e-8
0.3099	,1430,1.5736987485069828e-8
0.31	,1430,1.5736987485069828e-8
0.3101	,1430,1.5736987485069828e-8
0.3102	,1430,1.5736987485069828e-8
0.3103	,1430,1.5606929737259336e-8
0.3104	,1430,1.5606929737259336e-8
0.3105	,1430,1.5606929737259336e-8
0.3106	,1430,1.5606929737259336e-8
0.3107	,1430,1.5606929737259336e-8
0.3108	,1430,1.5606929737259336e-8
0.3109	,1430,1.5606929737259336e-8
0.311	,1430,1.5606929737259336e-8
0.3111	,1430,1.5606929737259336e-8
0.3112	,1430,1.5606929737259336e-8
0.3113	,1430,1.5606929737259336e-8
0.3114	,1430,1.5606929737259336e-8
0.3115	,1430,1.5606929737259336e-8
0.3116	,1430,1.5606929737259336e-8
0.3117	,1430,1.5476871989448847e-8
0.3118	,1430,1.5476871989448847e-8
0.3119	,1430,1.5476871989448847e-8
0.312	,1430,1.5476871989448847e-8
0.3121	,1430,1.5476871989448847e-8
0.3122	,1430,1.5476871989448847e-8
0.3123	,1430,1.5476871989448847e-8
0.3124	,1430,1.5476871989448847e-8
0.3125	,1430,1.5476871989448847e-8
0.3126	,1430,1.5476871989448847e-8
0.3127	,1430,1.5476871989448847e-8
0.3128	,1430,1.5476871989448847e-8
0.3129	,1430,1.5476871989448847e-8
0.313	,1430,1.5346814241638355e-8
0.3131	,1430,1.5346814241638355e-8
0.3132	,1430,1.5346814241638355e-8
0.3133	,1430,1.5346814241638355e-8
0.3134	,1430,1.5346814241638355e-8
0.3135	,1430,1.5346814241638355e-8
0.3136	,1430,1.5346814241638355e-8
0.3137	,1430,1.5346814241638355e-8
0.3138	,1430,1.5346814241638355e-8
0.3139	,1430,1.5346814241638355e-8
0.314	,1430,1.5346814241638355e-8
0.3141	,1430,1.5346814241638355e-8
0.3142	,1430,1.5346814241638355e-8
0.3143	,1430,1.5346814241638355e-8
0.3144	,1430,1.5216756493827863e-8
0.3145	,1430,1.5216756493827863e-8
0.3146	,1430,1.5216756493827863e-8
0.3147	,1430,1.5216756493827863e-8
0.3148	,1430,1.5216756493827863e-8
0.3149	,1430,1.5216756493827863e-8
0.315	,1430,1.5216756493827863e-8
0.3151	,1430,1.5216756493827863e-8
0.3152	,1430,1.5216756493827863e-8
0.3153	,1430,1.5216756493827863e-8
0.3154	,1430,1.5216756493827863e-8
0.3155	,1430,1.5216756493827863e-8
0.3156	,1430,1.5216756493827863e-8
0.3157	,1430,1.5086698746017367e-8
0.3158	,1430,1.5086698746017367e-8
0.3159	,1430,1.5086698746017367e-8
0.316	,1430,1.5086698746017367e-8
0.3161	,1430,1.5086698746017367e-8
0.3162	,1430,1.5086698746017367e-8
0.3163	,1430,1.5086698746017367e-8
0.3164	,1430,1.5086698746017367e-8
0.3165	,1430,1.5086698746017367e-8
0.3166	,1430,1.5086698746017367e-8
0.3167	,1430,1.5086698746017367e-8
0.3168	,1430,1.5086698746017367e-8
0.3169	,1430,1.5086698746017367e-8
0.317	,1430,1.5086698746017367e-8
0.3171	,1430,1.495664099820688e-8
0.3172	,1430,1.495664099820688e-8
0.3173	,1430,1.495664099820688e-8
0.3174	,1430,1.495664099820688e-8
0.3175	,1430,1.495664099820688e-8
0.3176	,1430,1.495664099820688e-8
0.3177	,1430,1.495664099820688e-8
0.3178	,1430,1.495664099820688e-8
0.3179	,1430,1.495664099820688e-8
0.318	,1430,1.495664099820688e-8
0.3181	,1430,1.495664099820688e-8
0.3182	,1430,1.495664099820688e-8
0.3183	,1430,1.495664099820688e-8
0.3184	,1430,1.495664099820688e-8
0.3185	,1430,1.4826583250396385e-8
0.3186	,1430,1.4826583250396385e-8
0.3187	,1430,1.4826583250396385e-8
0.3188	,1430,1.4826583250396385e-8
0.3189	,1430,1.4826583250396385e-8
0.319	,1430,1.4826583250396385e-8
0.3191	,1430,1.4826583250396385e-8
0.3192	,1430,1.4826583250396385e-8
0.3193	,1430,1.4826583250396385e-8
0.3194	,1430,1.4826583250396385e-8
0.3195	,1430,1.4826583250396385e-8
0.3196	,1430,1.4826583250396385e-8
0.3197	,1430,1.4826583250396385e-8
0.3198	,1430,1.4696525502585894e-8
0.3199	,1430,1.4696525502585894e-8
0.32	,1430,1.4696525502585894e-8
0.3201	,1430,1.4696525502585894e-8
0.3202	,1430,1.4696525502585894e-8
0.3203	,1430,1.4696525502585894e-8
0.3204	,1430,1.4696525502585894e-8
0.3205	,1430,1.4696525502585894e-8
0.3206	,1430,1.4696525502585894e-8
0.3207	,1430,1.4696525502585894e-8
0.3208	,1430,1.4696525502585894e-8
0.3209	,1430,1.4696525502585894e-8
0.321	,1430,1.4696525502585894e-8
0.3211	,1430,1.4696525502585894e-8
0.3212	,1430,1.4566467754775402e-8
0.3213	,1430,1.4566467754775402e-8
0.3214	,1430,1.4566467754775402e-8
0.3215	,1430,1.4566467754775402e-8
0.3216	,1430,1.4566467754775402e-8
0.3217	,1430,1.4566467754775402e-8
0.3218	,1430,1.4566467754775402e-8
0.3219	,1430,1.4566467754775402e-8
0.322	,1430,1.4566467754775402e-8
0.3221	,1430,1.4566467754775402e-8
0.3222	,1430,1.4566467754775402e-8
0.3223	,1430,1.4566467754775402e-8
0.3224	,1430,1.4566467754775402e-8
0.3225	,1430,1.4436410006964906e-8
0.3226	,1430,1.4436410006964906e-8
0.3227	,1430,1.4436410006964906e-8
0.3228	,1430,1.4436410006964906e-8
0.3229	,1430,1.4436410006964906e-8
0.323	,1430,1.4436410006964906e-8
0.3231	,1430,1.4436410006964906e-8
0.3232	,1430,1.4436410006964906e-8
0.3233	,1430,1.4436410006964906e-8
0.3234	,1430,1.4436410006964906e-8
0.3235	,1430,1.4436410006964906e-8
0.3236	,1430,1.4436410006964906e-8
0.3237	,1430,1.4436410006964906e-8
0.3238	,1430,1.4436410006964906e-8
0.3239	,1430,1.4306352259154416e-8
0.324	,1430,1.4306352259154416e-8
0.3241	,1430,1.4306352259154416e-8
0.3242	,1430,1.4306352259154416e-8
0.3243	,1430,1.4306352259154416e-8
0.3244	,1430,1.4306352259154416e-8
0.3245	,1430,1.4306352259154416e-8
0.3246	,1430,1.4306352259154416e-8
0.3247	,1430,1.4306352259154416e-8
0.3248	,1430,1.4306352259154416e-8
0.3249	,1430,1.4306352259154416e-8
0.325	,1430,1.4306352259154416e-8
0.3251	,1430,1.4306352259154416e-8
0.3252	,1430,1.4306352259154416e-8
0.3253	,1430,1.4176294511343924e-8
0.3254	,1430,1.4176294511343924e-8
0.3255	,1430,1.4176294511343924e-8
0.3256	,1430,1.4176294511343924e-8
0.3257	,1430,1.4176294511343924e-8
0.3258	,1430,1.4176294511343924e-8
0.3259	,1430,1.4176294511343924e-8
0.326	,1430,1.4176294511343924e-8
0.3261	,1430,1.4176294511343924e-8
0.3262	,1430,1.4176294511343924e-8
0.3263	,1430,1.4176294511343924e-8
0.3264	,1430,1.4176294511343924e-8
0.3265	,1430,1.4176294511343924e-8
0.3266	,1430,1.4046236763533432e-8
0.3267	,1430,1.4046236763533432e-8
0.3268	,1430,1.4046236763533432e-8
0.3269	,1430,1.4046236763533432e-8
0.327	,1430,1.4046236763533432e-8
0.3271	,1430,1.4046236763533432e-8
0.3272	,1430,1.4046236763533432e-8
0.3273	,1430,1.4046236763533432e-8
0.3274	,1430,1.4046236763533432e-8
0.3275	,1430,1.4046236763533432e-8
0.3276	,1430,1.4046236763533432e-8
0.3277	,1430,1.4046236763533432e-8
0.3278	,1430,1.4046236763533432e-8
0.3279	,1430,1.4046236763533432e-8
0.328	,1430,1.391617901572294e-8
0.3281	,1430,1.391617901572294e-8
0.3282	,1430,1.391617901572294e-8
0.3283	,1430,1.391617901572294e-8
0.3284	,1430,1.391617901572294e-8
0.3285	,1430,1.391617901572294e-8
0.3286	,1430,1.391617901572294e-8
0.3287	,1430,1.391617901572294e-8
0.3288	,1430,1.391617901572294e-8
0.3289	,1430,1.391617901572294e-8
0.329	,1430,1.391617901572294e-8
0.3291	,1430,1.391617901572294e-8
0.3292	,1430,1.391617901572294e-8
0.3293	,1430,1.3786121267912446e-8
0.3294	,1430,1.3786121267912446e-8
0.3295	,1430,1.3786121267912446e-8
0.3296	,1430,1.3786121267912446e-8
0.3297	,1430,1.3786121267912446e-8
0.3298	,1430,1.3786121267912446e-8
0.3299	,1430,1.3786121267912446e-8
0.33	,1430,1.3786121267912446e-8
0.3301	,1430,1.3786121267912446e-8
0.3302	,1430,1.3786121267912446e-8
0.3303	,1430,1.3786121267912446e-8
0.3304	,1430,1.3786121267912446e-8
0.3305	,1430,1.3786121267912446e-8
0.3306	,1430,1.3786121267912446e-8
0.3307	,1430,1.3656063520101953e-8
0.3308	,1430,1.3656063520101953e-8
0.3309	,1430,1.3656063520101953e-8
0.331	,1430,1.3656063520101953e-8
0.3311	,1430,1.3656063520101953e-8
0.3312	,1430,1.3656063520101953e-8
0.3313	,1430,1.3656063520101953e-8
0.3314	,1430,1.3656063520101953e-8
0.3315	,1430,1.3656063520101953e-8
0.3316	,1430,1.3656063520101953e-8
0.3317	,1430,1.3656063520101953e-8
0.3318	,1430,1.3656063520101953e-8
0.3319	,1430,1.3656063520101953e-8
0.332	,1430,1.3656063520101953e-8
0.3321	,1430,1.3526005772291461e-8
0.3322	,1430,1.3526005772291461e-8
0.3323	,1430,1.3526005772291461e-8
0.3324	,1430,1.3526005772291461e-8
0.3325	,1430,1.3526005772291461e-8
0.3326	,1430,1.3526005772291461e-8
0.3327	,1430,1.3526005772291461e-8
0.3328	,1430,1.3526005772291461e-8
0.3329	,1430,1.3526005772291461e-8
0.333	,1430,1.3526005772291461e-8
0.3331	,1430,1.3526005772291461e-8
0.3332	,1430,1.3526005772291461e-8
0.3333	,1430,1.3526005772291461e-8
0.3334	,1430,1.3395948024480969e-8
0.3335	,1430,1.3395948024480969e-8
0.3336	,1430,1.3395948024480969e-8
0.3337	,1430,1.3395948024480969e-8
0.3338	,1430,1.3395948024480969e-8
0.3339	,1430,1.3395948024480969e-8
